student_id,first_name,last_name,preferred_name,gender,pell_eligible,ok_to_text,inquiry_date,application_date,institution_name,coach_name,program,current_status
da123b3e-d93f-4a97-9569-c79ebde143d6,Kelly,Moreno,,Female,Not Eligible,,2021-02-15,2021-10-02,Organization A,Toad,Computer Scienc,Application Withdrawn
d55fe0ca-e940-4d8f-b079-d1070bfc2c38,Russell,Lane,,Male,Not Eligible,,2021-02-26,2021-09-05,Organization A,Peach,Computer Scienc,Started Application
43338a9d-61ae-4293-9c39-3b7b952f2221,John,Klein,,Male,Not Eligible,,2020-11-26,2021-09-13,Organization A,Toad,Anthropology,Admitted
0fd996cd-33b1-46e0-9dc4-d7695dde9f9b,Juniper,Mcclain,,Not Specified,Not Eligible,,2020-11-15,2021-10-05,Organization A,Toad,Platforming Stu,Submitted Application
7bdc73e7-d5b5-473f-892f-b89fbed79950,Jennifer,Baker,,Female,Eligible,,2020-11-24,2021-08-30,Organization A,Bowser,Platforming Stu,Waitlist
15f65455-f34b-4667-8a65-3400dabe69f5,Austin,Mckay,,Male,Not Eligible,,2021-01-25,2021-07-19,Organization A,Waluigi,Business,Application Denied
c567e61b-2951-4de6-9085-1416e43736ff,Maxwell,Barnes,,Male,Eligible,,2021-04-10,2021-06-23,Organization A,Peach,History,Started Application
43d1820f-997b-4bc7-a125-d76900f81ad5,Kelly,Stevenson,,Female,Eligible,,2020-11-14,2021-05-29,Organization A,Toad,Business,Waitlist
5244674a-42e9-4d09-b8a8-10371121be62,Ashley,Ramirez,,Female,Eligible,,2021-01-06,2021-10-21,Organization A,Waluigi,Physics,Started Application
4c029fe0-bb82-4039-a120-2e0b3f72fb0b,Nathalie,Colley,,Not Specified,Eligible,,2020-11-14,2021-08-31,Organization A,Toad,Business,Application Denied
13ac3f0d-fc64-42ca-9d3c-c5b1f419bbf9,Christopher,Powell,,Male,Eligible,,2021-03-17,2021-07-27,Organization A,Bowser,Business,Application Denied
4a96a1bc-768d-419b-b345-7738a2b1ab64,Imran,Schmidt,,Not Specified,Not Eligible,,2020-11-30,2021-08-21,Organization A,Mario,Computer Scienc,Submitted Application
0eef05a8-44e2-4c30-9412-bb0ee3fee542,Katrina,Lewis,,Female,Not Eligible,,2021-02-22,2021-08-13,Organization A,Waluigi,Computer Scienc,Submitted Application
0c548e15-8206-4714-a547-c437e703c70d,Luis,Edwards,,Male,Not Eligible,,2021-03-29,2021-09-18,Organization A,Bowser,Anthropology,Waitlist
40d49fd2-37c7-44b0-8521-3fc78abdffd4,Shyla,Mclaughlin,,Not Specified,Eligible,,2020-12-09,2021-07-23,Organization A,Mario,Platforming Stu,Started Application
9a025cf4-5d48-4065-9fe7-eb54a2d7204e,Gabriella,Walls,,Female,Eligible,,2020-12-14,2021-05-30,Organization A,Boo,Anthropology,Admission Decision Pending
478ac67b-4011-46d1-9511-40958d56c7dd,Jessica,Stephens,,Female,Not Eligible,,2021-02-10,2021-07-15,Organization A,Bowser,Business,Waitlist
798ff4eb-b99a-488a-a9e1-007bdf518957,Michelle,Pineda,,Female,Not Eligible,,2020-12-07,2021-10-27,Organization A,Boo,Platforming Stu,Admitted
f1fb94e0-93ee-4fa3-b6dd-2cc562944855,Tomos,Middleton,,Not Specified,Eligible,,2021-03-04,2021-07-24,Organization A,Toad,History,Started Application
21035418-58e5-4fa9-8144-fc992bdab5c8,Briana,Martinez,,Female,Eligible,,2021-02-15,2021-10-22,Organization A,Peach,Platforming Stu,Application Denied
de709aec-8a4d-42a0-8fa2-fe0b8604885c,Jennifer,Fowler,,Female,Eligible,,2021-01-13,2021-09-29,Organization A,Mario,Physics,Submitted Application
445b7377-93f2-45c0-b9e6-df4fbab4f2cc,Kevin,Wells,,Male,Eligible,,2021-01-11,2021-05-18,Organization A,Bowser,History,Application Withdrawn
f096d07e-5453-48d5-8f34-58c63d1e2f1b,Heather,Nelson,,Female,Eligible,,2021-02-18,2021-05-14,Organization A,Mario,Physics,Admission Decision Pending
a49e40f3-fda9-4321-b0c4-7e502d3bf986,Roger,Fuller,,Male,Eligible,,2021-03-12,2021-09-19,Organization A,Peach,Business,Submitted Application
bacd0156-2e1e-4b3b-ae00-7d3acc30ab98,Randy,Smith,,Male,Eligible,,2020-11-12,2021-07-24,Organization A,Peach,History,Submitted Application
98e1cee7-2a57-4519-9ab0-3590f8818101,Anthony,Bailey,,Male,Not Eligible,,2021-02-27,2021-08-07,Organization A,Peach,History,Waitlist
3db81f67-1786-4dbc-b9ef-41da96bc52d6,Cheryl,Stewart,,Female,Not Eligible,,2021-02-11,2021-05-19,Organization A,Toad,History,Started Application
d17f577b-f87c-4cb8-b5ec-cca3bdca609d,Kimberly,Riley,,Female,Eligible,,2021-02-27,2021-09-16,Organization A,Bowser,History,Application Denied
8afb9976-41a9-4c2e-81aa-216588c0ce7a,Jennifer,Brown,,Female,Eligible,,2020-11-29,2021-05-13,Organization A,Bowser,Platforming Stu,Waitlist
fa10963c-4044-4aa0-b415-6ca98598369e,Michelle,Peterson,,Female,Eligible,,2020-11-25,2021-08-27,Organization A,Toad,Platforming Stu,Started Application
71fef789-7f84-4d8f-bde2-528ab0ced586,Joe,Nunez,,Male,Eligible,,2021-01-17,2021-10-23,Organization A,Peach,Business,Admitted
4e4d46dc-199b-44df-8424-68ae210c3548,Christine,Anderson,,Female,Not Eligible,,2021-03-18,,Organization A,Bowser,Platforming Stu,Submitted Application
a2e61536-ff5d-4e57-89cc-d38f65ad26d2,Cassie,Kim,,Female,Eligible,,2021-02-28,2021-10-07,Organization A,Waluigi,Business,Submitted Application
d0f009b5-4230-49d6-aece-ce1fdb2d6cf9,Louis,Larson,,Male,Not Eligible,,2021-04-28,2021-08-30,Organization A,Toad,Computer Scienc,Started Application
b3f1d1d7-0e73-4116-bc53-fe13aaa63ed4,Raheel,Kirk,,Not Specified,Not Eligible,,2021-02-08,2021-07-12,Organization A,Bowser,Business,Admission Decision Pending
f2e77b73-77ba-409e-8bfd-12a521320db0,Jennifer,Diaz,,Female,Eligible,,2021-04-16,2021-09-09,Organization A,Peach,Computer Scienc,Application Denied
414ffce8-9e54-410d-b3c5-376e96ad8701,Allen,Barajas,,Male,Not Eligible,,2021-04-13,2021-05-24,Organization A,Toad,History,Application Denied
81676401-284b-4f61-88c9-20269c6bb0e4,Janice,Bailey,,Female,Eligible,,2021-02-16,2021-08-09,Organization A,Mario,History,Started Application
c3354994-7a9a-4bb1-8f85-429c2d77909f,Andrew,Miller,,Male,Not Eligible,,2021-04-01,2021-05-17,Organization A,Bowser,Platforming Stu,Application Denied
b4b01ab1-aee7-4c51-a2c4-a7ac82abbe79,Crystal,Blackburn,,Female,Eligible,,2021-04-11,2021-08-12,Organization A,Toad,Physics,Admission Decision Pending
e37051f7-729d-4cd5-a6f6-d34ed601357a,Emaan,York,,Not Specified,Not Eligible,,2021-04-04,2021-09-13,Organization A,Mario,Platforming Stu,Admission Decision Pending
d69eac85-3492-4b6f-a686-cb73a8a064d9,Peggy,Willis,,Female,Eligible,,2021-03-05,2021-05-11,Organization A,Waluigi,Business,Started Application
b19052e3-4b6f-49ee-a439-6f205d2458cc,Mike,Cooper,,Male,Not Eligible,,2021-01-14,2021-05-04,Organization A,Mario,Platforming Stu,Application Denied
89fb2cc3-252c-4420-a357-8dee1b78b4cf,Jason,Holmes,,Male,Eligible,,2021-01-27,2021-10-20,Organization A,Peach,Computer Scienc,Started Application
4c36c4b7-050e-475f-bcfb-c70933814366,Nicholas,Arnold,,Male,Not Eligible,True,2020-12-24,2021-09-19,Organization A,Toad,Anthropology,Waitlist
f51a60d0-f3a8-45a3-bbc1-0c9a25389715,Richard,Lewis,,Male,Eligible,True,2020-11-01,2021-06-15,Organization A,Bowser,Platforming Stu,Started Application
ab56d055-d040-4a62-a097-bb1e021105e7,Aaisha,Howell,,Not Specified,Eligible,True,2020-12-08,2021-09-13,Organization A,Waluigi,Computer Scienc,Waitlist
809786f1-b73c-4847-8beb-43e5ce7541cf,Raul,Barclay,,Not Specified,Not Eligible,False,2020-12-29,2021-05-12,Organization A,Bowser,Anthropology,Application Withdrawn
991bbb74-0a07-41d7-a621-ccbe2a4b84be,Karen,Chan,,Female,Eligible,False,2021-02-27,2021-05-09,Organization A,Boo,Physics,Admitted
41298f1d-35cc-42f2-8f68-91a585377c32,Ryan,Morales,,Male,Not Eligible,False,2021-03-25,2021-10-09,Organization A,Bowser,Platforming Stu,Submitted Application
e8502d26-1634-4ebd-8278-b02ec2b71aaf,Calvin,Holden,,Male,Not Eligible,True,2021-01-04,2021-09-13,Organization A,Waluigi,Platforming Stu,Admission Decision Pending
3ec6bd3e-8738-4472-ab2e-4cf4254b4e3e,Trinity,Houghton,,Not Specified,Eligible,True,2020-12-07,2021-06-28,Organization A,Bowser,History,Application Withdrawn
08c2f417-f4a6-43cf-9b7a-cfc936ab9858,Shaunie,Bird,,Not Specified,Not Eligible,True,2021-04-07,2021-06-12,Organization A,Peach,History,Application Withdrawn
1c2b6e83-39f1-43d8-974c-572ee72034e0,Lisa,King,,Female,Eligible,False,2020-12-30,2021-07-05,Organization A,Mario,Platforming Stu,Submitted Application
e0006b57-7b9b-4e96-95e1-37f8e1585751,Shawn,Sanchez,,Male,Eligible,True,2021-04-11,2021-07-29,Organization A,Peach,Computer Scienc,Waitlist
29491aee-f125-44d9-935d-911c32d1c7ee,Natasha,Morales,,Female,Eligible,True,2021-01-30,2021-10-15,Organization A,Mario,Anthropology,Admission Decision Pending
ea284d49-2b4a-415b-b5a8-3f65ea475046,Nancy,Mendez,,Female,Not Eligible,True,2020-12-31,2021-09-21,Organization A,Waluigi,Computer Scienc,Started Application
4c1ac996-4d03-4c4f-92eb-6a2a59f6f56a,Stella,Roach,,Not Specified,Not Eligible,False,2021-03-11,2021-08-09,Organization A,Bowser,Anthropology,Application Withdrawn
780b96cf-78e6-49c6-9377-0528e7528481,David,Koch,,Male,Not Eligible,False,2021-02-07,2021-07-20,Organization A,Peach,Physics,Submitted Application
d46572aa-b387-4624-aec3-376287de33d2,Randy,Byrd,,Male,Eligible,True,2021-02-25,2021-06-25,Organization A,Bowser,Computer Scienc,Admission Decision Pending
412ea4af-b15f-441b-9d14-acf9d7186606,Mary,Benton,,Female,Eligible,True,2020-12-18,,Organization A,Toad,Physics,Application Withdrawn
0ca6e1d8-3821-4ed3-a3f4-80abc2bcaf96,Amy,Patrick,,Female,Eligible,True,2020-12-28,2021-05-28,Organization A,Bowser,Business,Application Denied
7a433928-597f-43a7-bbe5-43a5d4c938aa,Juan,Lawson,,Male,Eligible,False,2020-12-24,2021-09-19,Organization A,Toad,Platforming Stu,Started Application
530b31b9-1ed3-4c13-bcd7-1cd64452f7f7,Shannon,Skinner,,Female,Not Eligible,False,2021-01-04,2021-06-24,Organization A,Bowser,Anthropology,Admitted
3b66d1bb-8e4a-4a6b-859d-ef55cbde0567,Jasmin,Dennis,,Female,Eligible,False,2020-12-20,2021-05-01,Organization A,Mario,Computer Scienc,Application Withdrawn
21ee43cb-32f2-4fec-a132-7f245e695d14,Angela,Mack,,Female,Eligible,True,2021-04-23,2021-09-21,Organization A,Boo,Business,Application Denied
454cb638-46e6-4d7d-a5b1-0152fec6954e,Shawn,Goodwin,,Male,Eligible,True,2021-01-26,2021-11-01,Organization A,Mario,Physics,Application Denied
480848d8-8ef7-4862-995f-df05004f4ff8,Hoorain,Wooten,,Not Specified,Not Eligible,True,2020-11-04,2021-06-12,Organization A,Toad,History,Application Denied
d6488f12-a90f-402b-97ed-c91187ab6804,Yolanda,Marsh,,Not Specified,Not Eligible,False,2021-04-05,2021-08-13,Organization A,Peach,Anthropology,Waitlist
a9ebc057-7e8d-41c5-92df-817f9c26866b,Karen,Garcia,,Female,Not Eligible,False,2021-01-31,2021-08-30,Organization A,Peach,Platforming Stu,Admission Decision Pending
2e0cbce1-b640-489d-82ef-b7deebfa6d7a,Kelsey,Houston,,Female,Eligible,True,2021-02-11,2021-10-15,Organization A,Bowser,Physics,Admitted
220a65e3-e309-4b8b-b572-e153a7a3e56a,Douglas,Steele,,Male,Eligible,True,2021-02-23,2021-10-28,Organization A,Boo,Physics,Started Application
f7391fad-defb-45a4-943f-0929cb23de20,Ollie,Rossi,,Not Specified,Not Eligible,False,2020-11-27,2021-06-16,Organization A,Mario,Anthropology,Admitted
4362dcf4-0dfe-41f0-b9ae-f648bfc9ce1f,Nieve,Bennett,,Not Specified,Not Eligible,False,2020-11-13,2021-06-04,Organization A,Mario,Business,Admitted
880366f1-93e3-4f7a-8e35-3bc3d628af9f,Sahar,Hinton,,Not Specified,Not Eligible,False,2021-04-08,2021-07-01,Organization A,Peach,Physics,Admission Decision Pending
47603074-0468-42e1-aa4b-ecb580f5ba97,Pamela,Snow,,Female,Not Eligible,True,2021-02-18,2021-09-23,Organization A,Waluigi,Anthropology,Submitted Application
163d35ff-6462-45a4-b82d-cb0dee3b6bc6,Jessica,Taylor,,Female,Eligible,True,2020-11-20,2021-05-04,Organization A,Boo,Anthropology,Admission Decision Pending
57ba7057-9633-42ce-80f7-f7b6e65000d8,Nicole,Davis,,Female,Eligible,False,2021-01-28,2021-10-22,Organization A,Mario,Physics,Application Withdrawn
f91e4e01-eb85-4d22-9ebf-7dfc4378947c,Christopher,Russell,,Male,Eligible,False,2021-01-02,2021-07-22,Organization A,Peach,Business,Application Denied
0adbcd1e-28a8-479b-859a-3d40e3bd628f,Tammy,Martinez,,Female,Not Eligible,,2021-02-08,2021-07-18,Organization A,Toad,Platforming Stu,Application Withdrawn
ff39830a-b7b4-4282-9392-de2836f19b08,Kelsey,Mullins,,Female,Eligible,,2020-11-30,2021-09-17,Organization A,Mario,Computer Scienc,Waitlist
67b9e3e1-180d-400d-9749-85991c3b676b,Tonya,Santos,,Female,Not Eligible,,2021-01-07,2021-05-10,Organization A,Mario,Computer Scienc,Admission Decision Pending
73e49843-935a-4793-8613-10caa9a740c9,Christopher,Ballard,,Male,Not Eligible,,2020-11-10,2021-05-18,Organization A,Bowser,Physics,Application Withdrawn
dad47458-0a07-4bc2-b1c2-7806c0fc1d00,Katelyn,Villegas,,Female,Eligible,,2021-01-13,2021-10-25,Organization A,Peach,Business,Admission Decision Pending
b3ba17e3-9f43-4121-84f1-16205e232b3c,Mark,Sanchez,,Male,Eligible,,2021-03-24,2021-09-25,Organization A,Waluigi,Computer Scienc,Started Application
1bb2fbe5-012c-4d47-a4f0-dc023b502e60,Charles,Sanders,,Male,Eligible,,2021-03-27,,Organization A,Mario,Anthropology,Application Withdrawn
1046dd77-1eea-4366-97f8-bc4ac6f49fef,Amy,Noble,,Female,Not Eligible,,2021-01-27,2021-08-18,Organization A,Mario,Physics,Application Withdrawn
7d697880-c671-4219-82d4-c17bde54d5c7,Brian,Byrd,,Male,Eligible,,2021-01-02,2021-09-18,Organization A,Mario,Anthropology,Started Application
41e5c8df-fe16-4a20-937b-be49410b0626,Christina,Jackson,,Female,Not Eligible,,2020-11-28,2021-06-12,Organization A,Bowser,History,Waitlist
bb5105f6-b006-46a2-8172-d83ffae00225,Daniel,Lucero,,Male,Eligible,,2020-12-21,2021-10-04,Organization A,Waluigi,Platforming Stu,Application Withdrawn
67042375-02e5-4c43-8600-bac01054b908,Laura,Davis,,Female,Not Eligible,,2021-03-24,2021-06-12,Organization A,Mario,Physics,Admitted
3fedfaeb-145e-4475-8c56-9fc310f422ef,Kristie,Foley,,Not Specified,Eligible,,2020-11-23,2021-07-24,Organization A,Bowser,Anthropology,Waitlist
23cdda4b-adb2-4855-8ccb-bdd6a72759cf,Andre,Mclean,,Male,Not Eligible,,2021-04-10,2021-08-08,Organization A,Bowser,Business,Submitted Application
952164c4-503f-42ca-9dfa-a9be3b24731d,Suzanne,Lee,,Female,Eligible,,2021-01-14,2021-09-04,Organization A,Bowser,History,Admitted
513bbaf5-bcac-4344-b4b3-50660df9ff0d,Bernard,Obrien,,Male,Not Eligible,,2020-11-20,2021-08-08,Organization A,Mario,Business,Submitted Application
a9991734-cf12-4227-8de1-2207833b75ad,Alicia,Bauer,,Female,Not Eligible,,2020-11-26,2021-06-14,Organization A,Toad,Physics,Application Denied
f4d2a15c-904c-4c03-8b42-b55be241d8e6,Megan,Love,,Female,Not Eligible,,2021-03-25,2021-07-08,Organization A,Boo,Physics,Application Denied
85ec3cf3-1a50-4485-89b7-eee5ef335519,Jade,Schultz,,Female,Not Eligible,,2020-11-06,2021-07-12,Organization A,Boo,Computer Scienc,Application Denied
003f9942-e1c1-4411-b194-147024deb4df,Paula,Norris,,Female,Eligible,,2020-11-26,2021-06-18,Organization A,Bowser,Physics,Admission Decision Pending
63283e7c-d635-4ace-8e13-db55b6b1dcb2,Crystal,Huffman,,Female,Not Eligible,,2020-11-17,2021-06-03,Organization A,Bowser,Platforming Stu,Application Denied
f094980e-a12a-48be-84a2-5c52d4066b61,Stephanie,Moore,,Female,Not Eligible,,2021-02-15,2021-07-09,Organization A,Waluigi,History,Admitted
c393d349-ae2a-417d-bf19-a942c07eb0bc,Amanda,Rogers,,Female,Eligible,,2021-03-05,2021-06-30,Organization A,Waluigi,Platforming Stu,Submitted Application
2f94997f-ae78-42de-a9dc-fa5545983f11,John,Lee,,Male,Not Eligible,,2020-12-27,2021-08-18,Organization A,Bowser,Platforming Stu,Submitted Application
dad3fa9b-9c56-43b7-89e6-3f04d43f2678,Eryn,Goulding,,Not Specified,Not Eligible,,2021-03-05,2021-08-12,Organization A,Peach,Computer Scienc,Admission Decision Pending
c383674a-f135-4383-84b3-2d965190476b,Aaron,Parker,,Male,Eligible,,2020-11-28,2021-06-07,Organization A,Bowser,History,Application Withdrawn
1bc68164-6dde-4667-93ec-2493d63dc77a,Trystan,Kane,,Not Specified,Not Eligible,,2021-03-27,2021-08-28,Organization A,Boo,Business,Application Withdrawn
bee865a7-1ef3-448c-9b11-136ffab49707,Eric,Wolf,,Male,Eligible,,2020-12-15,2021-10-08,Organization A,Boo,Computer Scienc,Application Withdrawn
990cf76e-9999-4b05-abec-cc067c5d3f64,Ryan,Spencer,,Male,Eligible,,2020-11-27,2021-05-18,Organization A,Waluigi,Anthropology,Started Application
b4e0f606-6cfb-4461-94fa-87c6acccd8b5,Leslie,Montgomery,,Male,Eligible,,2020-12-10,2021-09-07,Organization A,Peach,History,Admission Decision Pending
0b9df680-785f-42c6-bb08-34d3b31b4338,Stephen,Nelson,,Male,Not Eligible,,2021-01-26,2021-10-17,Organization A,Boo,History,Application Denied
56d5d507-8891-4727-8cbc-7612ef07bbf7,Sara,Harris,,Female,Not Eligible,,2021-04-27,2021-05-25,Organization A,Toad,Platforming Stu,Application Denied
fce04063-19fd-4b5e-951a-9ed5b42b5d08,Connor,Harris,,Male,Eligible,,2020-12-18,2021-09-18,Organization A,Waluigi,Physics,Application Withdrawn
28c7314a-91ac-411c-9c15-260b68b2e33a,Angela,Solis,,Female,Eligible,,2020-12-24,2021-06-17,Organization A,Mario,Anthropology,Admission Decision Pending
264eddb4-258d-4f12-a9a4-ed358b80a458,George,Robinson,,Male,Eligible,,2020-12-11,2021-10-23,Organization A,Bowser,Platforming Stu,Application Denied
011b7b57-0939-4aa3-bca9-85aa40fc48b5,Jago,Sharma,,Not Specified,Eligible,,2020-12-10,2021-06-01,Organization A,Bowser,History,Started Application
116dc298-a6ed-45d2-89cd-1a4b4e50fbd0,Thomas,Hood,,Male,Not Eligible,,2021-02-14,2021-05-18,Organization A,Toad,History,Started Application
b0356e06-76ad-4f02-a350-e35bc2096fcc,Karen,Lewis,,Female,Not Eligible,,2020-12-15,2021-05-15,Organization A,Peach,Platforming Stu,Waitlist
b8709996-95a4-4e87-b813-5d88162a67f3,Steven,Phelps,,Male,Eligible,,2020-12-06,2021-05-12,Organization A,Bowser,Physics,Application Denied
e64282a3-81a6-4928-8132-d8de3543996b,Michael,Mitchell,,Male,Not Eligible,,2020-12-09,2021-10-24,Organization A,Peach,Anthropology,Application Withdrawn
ac6c4523-0094-4cff-a349-b561e2fb4045,Melissa,Jackson,,Female,Eligible,,2021-01-30,2021-07-11,Organization A,Waluigi,Computer Scienc,Application Withdrawn
15c704eb-5165-4cd1-b7c0-9c1e0cf32030,Joshua,Johnson,,Male,Eligible,,2020-11-06,2021-05-09,Organization A,Mario,Platforming Stu,Application Withdrawn
6cb07d61-1ee7-4e22-88d0-5043be84db2d,Shannon,Jackson,,Female,Eligible,,2021-01-20,2021-05-19,Organization A,Bowser,Computer Scienc,Admission Decision Pending
fa2342b6-9f9b-41f2-9c58-9efada0a85ab,Catherine,Higgins,,Female,Not Eligible,,2020-11-20,2021-05-07,Organization A,Toad,Computer Scienc,Waitlist
623fa4ae-2670-467b-a85b-5db35a94cf2a,William,Hammond,,Male,Eligible,,2020-12-27,2021-10-02,Organization A,Peach,Physics,Started Application
e660cb74-a074-480d-9c88-6f37101c0b4e,Cory,Harmon,,Male,Not Eligible,,2021-04-27,2021-07-07,Organization A,Bowser,Physics,Admitted
41f9f61f-dca9-4c08-bd5c-d5295a7911e3,Derren,Mccaffrey,,Not Specified,Eligible,,2020-12-13,2021-09-11,Organization A,Peach,Platforming Stu,Started Application
0e1f8a08-214f-4b3d-b3c3-d67cb641052f,Daniel,Thomas,,Male,Eligible,,2021-03-26,2021-08-15,Organization A,Peach,Business,Started Application
6be7b87c-77af-47db-b592-410b487128ae,Elinor,Mcleod,,Non-binary,Not Eligible,,2021-04-21,2021-09-12,Organization A,Bowser,Computer Scienc,Application Withdrawn
c2cbb318-6f20-4e7b-91a7-783cea66b457,Erin,Tran,,Female,Not Eligible,,2021-02-14,2021-05-27,Organization A,Waluigi,Physics,Admission Decision Pending
ea9ba537-f53a-474c-9da4-1828b3232ae6,Akeel,Acosta,,Not Specified,Not Eligible,,2021-03-24,2021-10-02,Organization A,Boo,Platforming Stu,Started Application
632c8de6-d660-44b9-b4d0-91a2f4575e63,Kristi,Bishop,,Female,Not Eligible,,2021-01-01,2021-06-21,Organization A,Peach,Platforming Stu,Started Application
94bd8cba-aa9e-41ad-b705-7960fe3bef1a,Robert,Lynch,,Male,Not Eligible,,2021-02-03,2021-07-16,Organization A,Bowser,Anthropology,Submitted Application
e6c2fb70-2fc4-4be3-a0ee-d855e1767d69,Kaitlin,Garcia,,Female,Not Eligible,,2021-02-24,2021-10-03,Organization A,Peach,Business,Admitted
daf84856-369e-4bf8-880e-7a1cd8235105,Shirley,Guerra,,Female,Eligible,,2021-01-31,2021-10-10,Organization A,Toad,Business,Submitted Application
3af96246-b91d-4423-9f72-f039681a1c07,Ashley,Meyer,,Female,Eligible,,2021-01-09,2021-05-16,Organization A,Toad,Computer Scienc,Admission Decision Pending
8a6cd190-9715-4ff9-b515-2a41c796475b,Robert,Moore,,Male,Eligible,,2021-04-07,2021-05-15,Organization A,Peach,Business,Application Denied
5a2e6524-5509-4a93-ad46-ffce0acbe8e9,Brad,Lloyd,,Male,Not Eligible,,2021-04-23,2021-07-12,Organization A,Boo,Computer Scienc,Application Withdrawn
d1415298-978c-491f-b1eb-8fe551818d35,Ricky,Gordon,,Male,Eligible,,2020-12-31,2021-08-12,Organization A,Bowser,History,Application Withdrawn
73cc626c-0094-433e-a50e-c744bceba0c0,Cynthia,Ramirez,,Female,Eligible,,2020-11-20,2021-08-10,Organization A,Waluigi,Computer Scienc,Application Denied
9c80120b-5bc5-462e-a227-af52f124d808,Cory,Carter,,Male,Eligible,,2021-04-20,2021-08-25,Organization A,Mario,Platforming Stu,Submitted Application
4b986a37-4229-4d9c-b62d-65c208263090,Todd,Serrano,,Male,Not Eligible,,2021-02-19,2021-05-11,Organization A,Bowser,Business,Application Withdrawn
f3c5d398-bc6b-4d9a-a311-2663fa42c17a,Justin,Brown,,Male,Not Eligible,,2021-03-31,2021-06-12,Organization A,Boo,Platforming Stu,Admission Decision Pending
1512dc51-bcd6-4ae8-bc53-9240c01be765,Emmy,Dunn,,Not Specified,Not Eligible,,2020-12-25,2021-09-05,Organization A,Boo,History,Admission Decision Pending
735a3d2c-83d7-4877-bb7f-01656a7f5816,Christiana,Moses,,Not Specified,Not Eligible,,2021-03-01,2021-09-18,Organization A,Toad,History,Admission Decision Pending
200b44d9-24fd-4e7e-8e39-47f8cf83f2e7,Samantha,Cowan,,Female,Not Eligible,,2021-01-01,2021-09-11,Organization A,Mario,Business,Submitted Application
785d044f-0f26-4681-8623-b17a71dccdf0,Mallory,Abbott,,Female,Eligible,,2021-04-03,2021-06-28,Organization A,Mario,Platforming Stu,Submitted Application
e7c663ac-a239-4fe7-b746-64c34cfee46d,Adrian,Smith,,Male,Not Eligible,,2021-02-10,2021-06-03,Organization A,Toad,Anthropology,Submitted Application
aaf193f7-f765-4971-bdf4-8c8f8f2ebeb5,Carol,Myers,,Female,Eligible,,2021-02-16,2021-08-15,Organization A,Boo,Business,Application Withdrawn
344e739f-a705-4999-949a-2779fa19ec44,Tiegan,Horner,,Not Specified,Eligible,,2021-02-05,2021-09-04,Organization A,Toad,Physics,Admitted
e1ea81d5-cee5-4372-953b-85c5e506ec67,Lisa,Leonard,,Female,Eligible,,2020-11-01,2021-09-04,Organization A,Toad,Platforming Stu,Application Denied
256df392-14cb-4fd9-a76c-4a122be9d731,Mikail,House,,Not Specified,Not Eligible,,2020-11-02,2021-10-14,Organization A,Boo,History,Application Denied
1a5ca2fd-0b78-4297-b267-11527cdc73fe,Nicole,Newman,,Female,Not Eligible,,2020-12-28,2021-08-21,Organization A,Waluigi,History,Application Denied
5a0998d1-89ca-440a-909c-a3ed06150ddd,Joseph,Johnson,,Male,Not Eligible,,2021-02-27,2021-09-25,Organization A,Mario,Platforming Stu,Submitted Application
37b449d5-a3ea-4f9c-9dfd-9b63842fcde4,Victoria,White,,Female,Eligible,,2021-02-22,2021-06-08,Organization A,Peach,History,Waitlist
7148561f-0bc0-448e-b8e0-e732698178e7,Billy,Bush,,Male,Not Eligible,,2021-01-01,2021-09-10,Organization A,Mario,Business,Admitted
5ea96b82-a819-4df9-81eb-74bd4d80254c,Lemar,Maldonado,,Not Specified,Eligible,,2021-01-17,2021-08-19,Organization A,Boo,Anthropology,Admission Decision Pending
9093ea9c-f869-463e-959c-6c89dccaa088,Richard,Elliott,,Male,Not Eligible,,2020-11-05,2021-08-25,Organization A,Boo,Business,Submitted Application
08e28431-2e85-4b26-995e-a498442e008b,Michael,Jones,,Male,Eligible,,2020-12-05,2021-07-19,Organization A,Waluigi,Platforming Stu,Application Withdrawn
c0445b5f-0357-495b-b5f9-397ccfbed88d,Matthew,Rivera,,Male,Not Eligible,,2021-02-17,2021-10-21,Organization A,Mario,Platforming Stu,Submitted Application
1e2bcb5c-04f1-4db7-84f0-e36383011afe,Thomas,Jackson,,Male,Not Eligible,,2020-11-17,2021-10-21,Organization A,Toad,Anthropology,Started Application
5d56d7c9-6604-4fe0-b3aa-69dc54e82066,Charles,Simpson,,Male,Not Eligible,,2021-02-06,2021-05-15,Organization A,Mario,Anthropology,Submitted Application
f8a4f565-f818-450b-adc4-64228730bc57,Lisa,Williams,,Female,Eligible,,2021-04-15,2021-06-17,Organization A,Toad,Business,Application Denied
4673b5c1-3407-4a07-8b62-bf9cad5247a8,Monica,Brown,,Female,Eligible,,2021-02-26,2021-08-11,Organization A,Mario,History,Waitlist
8f4b457b-9ec1-4618-9f36-e8a2bf3b7742,Sarah,Mills,,Female,Not Eligible,,2020-11-10,2021-07-09,Organization A,Toad,History,Admission Decision Pending
72f3247a-14e2-411e-9d4f-908ec96bbb2e,Brian,Miller,,Male,Eligible,,2020-12-31,2021-05-18,Organization A,Bowser,Anthropology,Admitted
4e74ce0a-013a-4be1-9ba3-82957b5eecd6,Louis,Hernandez,,Male,Eligible,,2021-02-01,,Organization A,Peach,Computer Scienc,Started Application
